timestamp,demanda_real_mw,demanda_predicha_mw,error_abs_mw,error_pct
2026-04-09 09:00:00,27033.09,28629.94,1596.85,5.907
2026-04-09 10:00:00,26659.96,28043.88,1383.92,5.191
2026-04-09 11:00:00,26435.95,27516.61,1080.67,4.088
2026-04-09 12:00:00,25950.95,26947.5,996.56,3.84
2026-04-09 13:00:00,25150.55,26322.49,1171.94,4.66
2026-04-09 14:00:00,24911.62,25825.73,914.11,3.669
2026-04-09 15:00:00,25652.62,26083.43,430.81,1.679
2026-04-09 16:00:00,26756.46,27254.12,497.66,1.86
2026-04-09 17:00:00,28376.16,28697.01,320.85,1.131
2026-04-09 18:00:00,30995.78,29453.05,1542.73,4.977
2026-04-09 19:00:00,32406.69,29401.48,3005.21,9.273
2026-04-09 20:00:00,29640.2,28126.9,1513.3,5.106
2026-04-09 21:00:00,26677.54,26263.25,414.29,1.553
2026-04-09 22:00:00,24635.23,24851.11,215.88,0.876
2026-04-09 23:00:00,23277.46,23878.92,601.46,2.584
2026-04-10 00:00:00,22397.34,23263.82,866.49,3.869
2026-04-10 01:00:00,21980.67,22955.1,974.43,4.433
2026-04-10 02:00:00,21813.62,23060.6,1246.98,5.717
2026-04-10 03:00:00,22383.68,23647.95,1264.27,5.648
2026-04-10 04:00:00,24961.55,24925.34,36.22,0.145
2026-04-10 05:00:00,28248.48,26587.4,1661.08,5.88
2026-04-10 06:00:00,29420.82,27907.32,1513.51,5.144
2026-04-10 07:00:00,28836.4,28665.53,170.88,0.593
2026-04-10 08:00:00,27880.42,28687.54,807.12,2.895
2026-04-10 09:00:00,26907.8,28081.1,1173.3,4.36
2026-04-10 10:00:00,26528.19,27390.04,861.85,3.249
2026-04-10 11:00:00,26466.91,26840.38,373.47,1.411
2026-04-10 12:00:00,26215.15,26321.74,106.59,0.407
2026-04-10 13:00:00,25572.78,25834.56,261.78,1.024
2026-04-10 14:00:00,25272.61,25364.08,91.47,0.362
2026-04-10 15:00:00,25621.38,25374.45,246.93,0.964
2026-04-10 16:00:00,26684.51,26210.16,474.35,1.778
2026-04-10 17:00:00,27998.35,27420.13,578.22,2.065
2026-04-10 18:00:00,29855.21,28068.64,1786.57,5.984
2026-04-10 19:00:00,30813.64,28084.33,2729.31,8.857
2026-04-10 20:00:00,28394.03,27218.49,1175.54,4.14
2026-04-10 21:00:00,26211.71,25629.38,582.32,2.222
2026-04-10 22:00:00,24550.3,24313.92,236.38,0.963
2026-04-10 23:00:00,23132.21,23183.37,51.16,0.221
2026-04-11 00:00:00,21926.29,22319.03,392.74,1.791
2026-04-11 01:00:00,21172.83,21642.81,469.99,2.22
2026-04-11 02:00:00,20805.61,21173.26,367.65,1.767
2026-04-11 03:00:00,20641.1,20993.56,352.46,1.708
2026-04-11 04:00:00,21523.39,21295.35,228.04,1.06
2026-04-11 05:00:00,22529.28,22214.35,314.93,1.398
2026-04-11 06:00:00,23478.79,23296.02,182.77,0.778
2026-04-11 07:00:00,24783.55,24150.31,633.24,2.555
2026-04-11 08:00:00,25410.46,24624.23,786.23,3.094
2026-04-11 09:00:00,25363.0,24691.8,671.21,2.646
2026-04-11 10:00:00,24780.16,24537.64,242.52,0.979
2026-04-11 11:00:00,24906.82,24366.51,540.31,2.169
2026-04-11 12:00:00,24664.09,23816.91,847.18,3.435
2026-04-11 13:00:00,23705.27,23220.71,484.56,2.044
2026-04-11 14:00:00,22806.72,22902.42,95.7,0.42
2026-04-11 15:00:00,23179.18,22936.35,242.83,1.048
2026-04-11 16:00:00,23758.0,23747.57,10.43,0.044
2026-04-11 17:00:00,24578.72,25082.56,503.84,2.05
2026-04-11 18:00:00,26117.58,25870.95,246.63,0.944
2026-04-11 19:00:00,27453.87,25889.69,1564.18,5.697
2026-04-11 20:00:00,25915.64,25051.34,864.31,3.335
2026-04-11 21:00:00,23865.34,23621.91,243.42,1.02
2026-04-11 22:00:00,22140.77,22192.64,51.88,0.234
2026-04-11 23:00:00,20615.84,21014.66,398.82,1.935
2026-04-12 00:00:00,19713.19,19951.98,238.79,1.211
2026-04-12 01:00:00,19136.83,18956.75,180.08,0.941
2026-04-12 02:00:00,18872.88,18281.74,591.14,3.132
2026-04-12 03:00:00,18887.44,18059.06,828.38,4.386
2026-04-12 04:00:00,19330.47,18582.51,747.96,3.869
2026-04-12 05:00:00,19879.77,19810.87,68.9,0.347
2026-04-12 06:00:00,20500.65,21089.93,589.28,2.874
2026-04-12 07:00:00,22005.61,22037.71,32.11,0.146
2026-04-12 08:00:00,23324.88,22597.01,727.87,3.121
2026-04-12 09:00:00,23948.57,22871.84,1076.74,4.496
2026-04-12 10:00:00,23923.56,23060.57,862.99,3.607
2026-04-12 11:00:00,24225.67,23153.32,1072.36,4.427
2026-04-12 12:00:00,24119.87,22912.89,1206.98,5.004
2026-04-12 13:00:00,22649.33,22662.2,12.87,0.057
2026-04-12 14:00:00,21738.57,22293.56,554.99,2.553
2026-04-12 15:00:00,21788.77,22409.15,620.38,2.847
2026-04-12 16:00:00,22779.72,23399.31,619.59,2.72
2026-04-12 17:00:00,24030.44,25156.71,1126.27,4.687
2026-04-12 18:00:00,25910.88,26531.52,620.64,2.395
2026-04-12 19:00:00,27674.9,26780.89,894.01,3.23
2026-04-12 20:00:00,26374.88,25575.59,799.29,3.031
2026-04-12 21:00:00,24342.22,24043.55,298.68,1.227
2026-04-12 22:00:00,22346.36,22606.71,260.34,1.165
2026-04-12 23:00:00,21292.33,21620.61,328.28,1.542
2026-04-13 00:00:00,20450.42,21042.57,592.15,2.896
2026-04-13 01:00:00,19987.12,20708.78,721.65,3.611
2026-04-13 02:00:00,20140.01,20946.14,806.13,4.003
2026-04-13 03:00:00,20860.0,21871.44,1011.44,4.849
2026-04-13 04:00:00,23923.35,23834.24,89.11,0.372
2026-04-13 05:00:00,27608.5,26132.73,1475.77,5.345
2026-04-13 06:00:00,29200.52,27989.71,1210.81,4.147
2026-04-13 07:00:00,29167.71,29029.68,138.02,0.473
2026-04-13 08:00:00,28627.64,28995.27,367.63,1.284
2026-04-13 09:00:00,27867.94,28374.37,506.44,1.817
2026-04-13 10:00:00,27462.43,27972.09,509.66,1.856
2026-04-13 11:00:00,27294.88,27531.51,236.63,0.867
2026-04-13 12:00:00,26953.52,27006.85,53.33,0.198
2026-04-13 13:00:00,25874.45,26312.33,437.88,1.692
2026-04-13 14:00:00,25429.08,25777.04,347.97,1.368
2026-04-13 15:00:00,25815.13,26069.18,254.04,0.984
2026-04-13 16:00:00,26460.89,27415.09,954.19,3.606
2026-04-13 17:00:00,28254.56,29048.84,794.28,2.811
2026-04-13 18:00:00,30604.49,29921.07,683.43,2.233
2026-04-13 19:00:00,31979.04,29879.95,2099.09,6.564
2026-04-13 20:00:00,29073.48,28363.9,709.58,2.441
2026-04-13 21:00:00,26092.37,26226.39,134.02,0.514
2026-04-13 22:00:00,24182.65,24597.52,414.87,1.716
2026-04-13 23:00:00,22729.15,23493.19,764.04,3.362
2026-04-14 00:00:00,21823.87,22647.98,824.12,3.776
2026-04-14 01:00:00,21620.53,22041.37,420.84,1.946
2026-04-14 02:00:00,21541.16,22103.39,562.22,2.61
2026-04-14 03:00:00,22241.79,22954.93,713.14,3.206
2026-04-14 04:00:00,25098.42,24681.24,417.18,1.662
2026-04-14 05:00:00,28775.26,26625.08,2150.19,7.472
2026-04-14 06:00:00,30086.59,28305.09,1781.5,5.921
2026-04-14 07:00:00,29289.29,29324.86,35.57,0.121
2026-04-14 08:00:00,28217.74,29305.85,1088.12,3.856
2026-04-14 09:00:00,27190.7,28576.24,1385.54,5.096
2026-04-14 10:00:00,26874.37,28037.26,1162.89,4.327
2026-04-14 11:00:00,27106.37,27507.64,401.27,1.48
2026-04-14 12:00:00,26800.4,26912.71,112.3,0.419
2026-04-14 13:00:00,26048.68,26100.02,51.34,0.197
2026-04-14 14:00:00,25585.51,25532.89,52.62,0.206
2026-04-14 15:00:00,25955.58,25847.08,108.5,0.418
2026-04-14 16:00:00,26747.89,27168.59,420.7,1.573
2026-04-14 17:00:00,28351.43,28760.7,409.27,1.444
2026-04-14 18:00:00,30833.11,29627.9,1205.2,3.909
2026-04-14 19:00:00,31890.03,29669.93,2220.11,6.962
2026-04-14 20:00:00,29028.21,28226.54,801.67,2.762
2026-04-14 21:00:00,26246.1,26177.43,68.67,0.262
2026-04-14 22:00:00,24391.53,24616.17,224.64,0.921
2026-04-14 23:00:00,23023.5,23594.15,570.65,2.479
2026-04-15 00:00:00,22244.31,22834.11,589.8,2.651
2026-04-15 01:00:00,21895.44,22304.78,409.34,1.87
2026-04-15 02:00:00,21833.52,22379.2,545.68,2.499
2026-04-15 03:00:00,22531.93,23219.89,687.96,3.053
2026-04-15 04:00:00,25207.45,24922.13,285.31,1.132
2026-04-15 05:00:00,28761.26,26791.82,1969.44,6.848
2026-04-15 06:00:00,29770.38,28331.4,1438.98,4.834
2026-04-15 07:00:00,28779.65,29143.92,364.27,1.266
2026-04-15 08:00:00,27572.18,28937.95,1365.77,4.953
2026-04-15 09:00:00,26535.39,28146.98,1611.59,6.073
2026-04-15 10:00:00,26018.18,27584.6,1566.42,6.02
2026-04-15 11:00:00,25983.33,27008.99,1025.65,3.947
2026-04-15 12:00:00,25470.74,26270.99,800.24,3.142
2026-04-15 13:00:00,24796.2,25318.33,522.14,2.106
2026-04-15 14:00:00,24545.48,24737.08,191.6,0.781
2026-04-15 15:00:00,25179.44,25215.9,36.46,0.145
2026-04-15 16:00:00,25969.19,26749.03,779.84,3.003
2026-04-15 17:00:00,27958.1,28428.81,470.71,1.684
2026-04-15 18:00:00,30482.53,29297.45,1185.08,3.888
2026-04-15 19:00:00,31895.71,29295.21,2600.5,8.153
2026-04-15 20:00:00,29123.9,28018.92,1104.98,3.794
2026-04-15 21:00:00,26324.28,26139.93,184.35,0.7
2026-04-15 22:00:00,24334.49,24710.64,376.15,1.546
2026-04-15 23:00:00,23069.46,23754.72,685.27,2.97
2026-04-16 00:00:00,22197.79,23045.09,847.3,3.817
2026-04-16 01:00:00,21921.27,22550.43,629.16,2.87
2026-04-16 02:00:00,21842.65,22586.27,743.62,3.404
2026-04-16 03:00:00,22454.0,23387.71,933.71,4.158
2026-04-16 04:00:00,25108.57,25070.59,37.98,0.151
2026-04-16 05:00:00,28429.23,26928.65,1500.58,5.278
2026-04-16 06:00:00,29439.83,28331.37,1108.46,3.765
2026-04-16 07:00:00,28260.06,29019.22,759.16,2.686
2026-04-16 08:00:00,27240.81,28756.0,1515.19,5.562
2026-04-16 09:00:00,26516.25,27941.98,1425.74,5.377
2026-04-16 10:00:00,26084.12,27369.21,1285.09,4.927
2026-04-16 11:00:00,26046.96,26856.08,809.12,3.106
2026-04-16 12:00:00,25484.99,26295.44,810.45,3.18
2026-04-16 13:00:00,24850.38,25707.93,857.55,3.451
2026-04-16 14:00:00,24702.4,25265.77,563.38,2.281
2026-04-16 15:00:00,25302.42,25606.63,304.2,1.202
2026-04-16 16:00:00,26168.77,26847.33,678.56,2.593
2026-04-16 17:00:00,27999.42,28328.44,329.02,1.175
2026-04-16 18:00:00,30296.61,29141.24,1155.36,3.814
2026-04-16 19:00:00,31673.37,29081.3,2592.07,8.184
2026-04-16 20:00:00,29175.78,27839.18,1336.6,4.581
2026-04-16 21:00:00,26564.93,25953.44,611.49,2.302
2026-04-16 22:00:00,24790.74,24581.49,209.25,0.844
2026-04-16 23:00:00,23476.6,23662.78,186.17,0.793
2026-04-17 00:00:00,22590.91,23102.86,511.95,2.266
2026-04-17 01:00:00,22135.65,22841.28,705.63,3.188
2026-04-17 02:00:00,22094.94,22963.13,868.2,3.929
2026-04-17 03:00:00,22656.37,23526.39,870.02,3.84
2026-04-17 04:00:00,25322.43,24743.14,579.29,2.288
2026-04-17 05:00:00,28465.52,26441.76,2023.76,7.11
2026-04-17 06:00:00,29315.63,27836.83,1478.8,5.044
2026-04-17 07:00:00,28587.33,28599.46,12.13,0.042
2026-04-17 08:00:00,27498.58,28568.41,1069.83,3.89
2026-04-17 09:00:00,26672.49,27909.2,1236.71,4.637
2026-04-17 10:00:00,26141.13,27199.6,1058.46,4.049
2026-04-17 11:00:00,26006.95,26620.48,613.53,2.359
2026-04-17 12:00:00,25746.35,26064.25,317.9,1.235
2026-04-17 13:00:00,25168.57,25547.77,379.2,1.507
2026-04-17 14:00:00,25034.57,25082.4,47.83,0.191
2026-04-17 15:00:00,25337.26,25128.43,208.82,0.824
2026-04-17 16:00:00,26395.12,26007.97,387.14,1.467
2026-04-17 17:00:00,28029.21,27250.49,778.72,2.778
2026-04-17 18:00:00,29421.56,27965.31,1456.24,4.95
2026-04-17 19:00:00,30635.32,27960.44,2674.88,8.731
2026-04-17 20:00:00,28294.96,27130.5,1164.46,4.115
2026-04-17 21:00:00,26110.38,25539.38,571.0,2.187
2026-04-17 22:00:00,24623.61,24227.27,396.34,1.61
2026-04-17 23:00:00,23100.21,23118.74,18.53,0.08
2026-04-18 00:00:00,21965.46,22267.8,302.33,1.376
2026-04-18 01:00:00,21419.41,21608.59,189.18,0.883
2026-04-18 02:00:00,20942.67,21165.03,222.36,1.062
2026-04-18 03:00:00,20998.19,21003.96,5.77,0.027
2026-04-18 04:00:00,21708.02,21317.01,391.02,1.801
2026-04-18 05:00:00,22471.4,22248.66,222.73,0.991
2026-04-18 06:00:00,23213.47,23328.12,114.65,0.494
2026-04-18 07:00:00,23750.54,24145.41,394.87,1.663
2026-04-18 08:00:00,23991.26,24492.23,500.98,2.088
2026-04-18 09:00:00,23363.53,24393.81,1030.29,4.41
2026-04-18 10:00:00,22846.12,24025.74,1179.62,5.163
2026-04-18 11:00:00,22990.99,23639.75,648.76,2.822
2026-04-18 12:00:00,22537.77,22962.05,424.28,1.883
2026-04-18 13:00:00,21357.25,22263.26,906.01,4.242
2026-04-18 14:00:00,21150.18,21821.35,671.18,3.173
2026-04-18 15:00:00,21535.41,21933.08,397.68,1.847
2026-04-18 16:00:00,22632.48,22977.53,345.04,1.525
2026-04-18 17:00:00,23992.49,24417.37,424.88,1.771
2026-04-18 18:00:00,25657.32,25207.09,450.22,1.755
2026-04-18 19:00:00,27260.62,25203.53,2057.1,7.546
2026-04-18 20:00:00,25818.18,24368.48,1449.71,5.615
2026-04-18 21:00:00,24065.42,23102.43,962.99,4.002
2026-04-18 22:00:00,22448.46,21893.49,554.97,2.472
2026-04-18 23:00:00,20962.52,20857.52,104.99,0.501
2026-04-19 00:00:00,20071.77,19896.12,175.65,0.875
2026-04-19 01:00:00,19406.87,18995.45,411.42,2.12
2026-04-19 02:00:00,19054.84,18390.26,664.58,3.488
2026-04-19 03:00:00,19052.59,18177.46,875.13,4.593
2026-04-19 04:00:00,19515.08,18677.01,838.07,4.294
2026-04-19 05:00:00,19634.85,19906.31,271.46,1.383
2026-04-19 06:00:00,19758.58,21176.68,1418.1,7.177
2026-04-19 07:00:00,20516.49,22069.39,1552.9,7.569
2026-04-19 08:00:00,21342.53,22451.65,1109.12,5.197
2026-04-19 09:00:00,21410.91,22498.24,1087.33,5.078
2026-04-19 10:00:00,20863.93,22391.76,1527.83,7.323
2026-04-19 11:00:00,20888.33,22203.86,1315.53,6.298
2026-04-19 12:00:00,20753.77,21659.69,905.92,4.365
2026-04-19 13:00:00,19708.69,21118.86,1410.17,7.155
2026-04-19 14:00:00,19563.94,20598.88,1034.95,5.29
2026-04-19 15:00:00,20171.89,20957.72,785.83,3.896
2026-04-19 16:00:00,21354.33,22425.45,1071.11,5.016
2026-04-19 17:00:00,22931.71,24517.97,1586.26,6.917
2026-04-19 18:00:00,25171.12,25993.55,822.43,3.267
2026-04-19 19:00:00,27248.76,26331.15,917.61,3.368
2026-04-19 20:00:00,26185.85,25209.08,976.77,3.73
2026-04-19 21:00:00,24035.23,23771.87,263.36,1.096
2026-04-19 22:00:00,22201.96,22426.01,224.06,1.009
2026-04-19 23:00:00,21038.77,21505.8,467.04,2.22
2026-04-20 00:00:00,20401.05,20964.84,563.79,2.764
2026-04-20 01:00:00,20086.91,20659.35,572.45,2.85
2026-04-20 02:00:00,20139.47,20851.18,711.71,3.534
2026-04-20 03:00:00,21006.79,21712.0,705.21,3.357
2026-04-20 04:00:00,24045.2,23600.88,444.32,1.848
2026-04-20 05:00:00,27106.36,25902.02,1204.34,4.443
2026-04-20 06:00:00,28209.85,27723.82,486.03,1.723
2026-04-20 07:00:00,27345.54,28623.71,1278.17,4.674
2026-04-20 08:00:00,26541.85,28323.12,1781.27,6.711
2026-04-20 09:00:00,26216.68,27501.82,1285.14,4.902
2026-04-20 10:00:00,26147.18,27015.7,868.52,3.322
2026-04-20 11:00:00,26188.73,26541.91,353.19,1.349
2026-04-20 12:00:00,25868.41,26007.98,139.57,0.54
2026-04-20 13:00:00,25309.31,25336.08,26.76,0.106
2026-04-20 14:00:00,25297.21,24894.75,402.46,1.591
2026-04-20 15:00:00,25934.06,25370.55,563.52,2.173
2026-04-20 16:00:00,26742.55,26918.63,176.07,0.658
2026-04-20 17:00:00,28321.57,28690.94,369.37,1.304
2026-04-20 18:00:00,30356.92,29622.78,734.13,2.418
2026-04-20 19:00:00,31421.13,29531.79,1889.34,6.013
2026-04-20 20:00:00,28536.04,27904.61,631.43,2.213
2026-04-20 21:00:00,25867.82,25859.77,8.05,0.031
2026-04-20 22:00:00,24198.6,24324.98,126.38,0.522
2026-04-20 23:00:00,22781.9,23304.96,523.05,2.296
2026-04-21 00:00:00,22042.02,22511.93,469.9,2.132
2026-04-21 01:00:00,21770.04,21979.62,209.58,0.963
2026-04-21 02:00:00,21736.99,22125.29,388.3,1.786
2026-04-21 03:00:00,22308.89,23073.87,764.98,3.429
2026-04-21 04:00:00,24984.93,24875.89,109.04,0.436
2026-04-21 05:00:00,27864.95,26767.37,1097.58,3.939
2026-04-21 06:00:00,28667.36,28226.73,440.63,1.537
2026-04-21 07:00:00,27880.31,28903.03,1022.72,3.668
2026-04-21 08:00:00,26843.32,28614.01,1770.69,6.596
2026-04-21 09:00:00,26194.65,27791.56,1596.91,6.096
2026-04-21 10:00:00,26151.83,27262.16,1110.33,4.246
2026-04-21 11:00:00,26491.04,26749.67,258.62,0.976
2026-04-21 12:00:00,26633.37,26171.38,461.99,1.735
2026-04-21 13:00:00,26144.0,25457.31,686.69,2.627
2026-04-21 14:00:00,26098.29,25053.21,1045.08,4.004
2026-04-21 15:00:00,26746.32,25597.35,1148.97,4.296
2026-04-21 16:00:00,27317.22,27138.7,178.52,0.653
2026-04-21 17:00:00,28504.72,28828.14,323.43,1.135
2026-04-21 18:00:00,30616.26,29672.95,943.31,3.081
2026-04-21 19:00:00,31490.08,29592.64,1897.44,6.026
2026-04-21 20:00:00,28548.38,27999.73,548.65,1.922
2026-04-21 21:00:00,25809.91,25918.89,108.99,0.422
2026-04-21 22:00:00,24163.56,24337.28,173.71,0.719
2026-04-21 23:00:00,23045.01,23334.27,289.27,1.255
2026-04-22 00:00:00,22131.67,22617.94,486.28,2.197
2026-04-22 01:00:00,21661.43,22152.26,490.83,2.266
2026-04-22 02:00:00,21541.8,22271.18,729.39,3.386
2026-04-22 03:00:00,22211.95,23116.04,904.09,4.07
2026-04-22 04:00:00,24845.33,24782.02,63.3,0.255
2026-04-22 05:00:00,27890.84,26584.17,1306.67,4.685
2026-04-22 06:00:00,28770.51,27988.17,782.33,2.719
2026-04-22 07:00:00,27971.14,28645.29,674.15,2.41
2026-04-22 08:00:00,27026.08,28376.66,1350.59,4.997
2026-04-22 09:00:00,26425.7,27651.21,1225.5,4.638
2026-04-22 10:00:00,26163.04,27185.02,1021.98,3.906
2026-04-22 11:00:00,25984.89,26744.21,759.31,2.922
2026-04-22 12:00:00,25742.46,26112.23,369.77,1.436
2026-04-22 13:00:00,25069.91,25262.34,192.43,0.768
2026-04-22 14:00:00,24894.68,24694.63,200.05,0.804
2026-04-22 15:00:00,25531.93,25075.02,456.91,1.79
2026-04-22 16:00:00,26499.13,26505.16,6.03,0.023
2026-04-22 17:00:00,28040.08,28194.84,154.76,0.552
2026-04-22 18:00:00,29982.53,29059.04,923.49,3.08
2026-04-22 19:00:00,31385.46,28941.34,2444.12,7.787
2026-04-22 20:00:00,28663.62,27559.24,1104.38,3.853
2026-04-22 21:00:00,25951.83,25717.77,234.06,0.902
2026-04-22 22:00:00,24219.35,24316.52,97.16,0.401
2026-04-22 23:00:00,22945.51,23413.81,468.3,2.041
2026-04-23 00:00:00,22034.63,22769.31,734.68,3.334
2026-04-23 01:00:00,21631.93,22344.12,712.18,3.292
2026-04-23 02:00:00,21547.7,22418.8,871.1,4.043
2026-04-23 03:00:00,22044.45,23193.49,1149.04,5.212
2026-04-23 04:00:00,24307.02,24796.69,489.67,2.015
2026-04-23 05:00:00,26927.93,26561.05,366.88,1.362
2026-04-23 06:00:00,27840.91,27788.96,51.95,0.187
2026-04-23 07:00:00,27271.77,28281.92,1010.15,3.704
2026-04-23 08:00:00,26566.09,28010.61,1444.52,5.437
2026-04-23 09:00:00,25941.9,27287.08,1345.18,5.185
2026-04-23 10:00:00,25743.74,26735.1,991.36,3.851
2026-04-23 11:00:00,25704.68,26283.62,578.94,2.252
2026-04-23 12:00:00,25432.42,25752.7,320.28,1.259
2026-04-23 13:00:00,24609.25,25218.53,609.28,2.476
2026-04-23 14:00:00,24708.41,24765.47,57.06,0.231
2026-04-23 15:00:00,25218.31,25053.7,164.61,0.653
2026-04-23 16:00:00,26070.61,26256.83,186.23,0.714
2026-04-23 17:00:00,27358.9,27810.63,451.73,1.651
2026-04-23 18:00:00,29317.1,28661.85,655.25,2.235
2026-04-23 19:00:00,30612.37,28572.52,2039.85,6.663
2026-04-23 20:00:00,28173.57,27290.09,883.48,3.136
2026-04-23 21:00:00,25722.44,25363.47,358.96,1.396
2026-04-23 22:00:00,24094.96,23970.51,124.44,0.516
2026-04-23 23:00:00,22621.46,23041.78,420.32,1.858
2026-04-24 00:00:00,21899.51,22494.45,594.94,2.717
2026-04-24 01:00:00,21465.55,22262.89,797.35,3.715
2026-04-24 02:00:00,21510.45,22421.77,911.32,4.237
2026-04-24 03:00:00,22017.86,22996.79,978.93,4.446
2026-04-24 04:00:00,24456.33,24181.57,274.76,1.123
2026-04-24 05:00:00,27193.64,25852.04,1341.6,4.933
2026-04-24 06:00:00,28454.57,27207.92,1246.65,4.381
2026-04-24 07:00:00,28549.8,28010.2,539.61,1.89
2026-04-24 08:00:00,28095.47,28145.22,49.75,0.177
2026-04-24 09:00:00,27604.1,27677.97,73.87,0.268
2026-04-24 10:00:00,27269.62,27084.44,185.18,0.679
2026-04-24 11:00:00,26893.03,26629.27,263.76,0.981
2026-04-24 12:00:00,26293.6,26179.69,113.91,0.433
2026-04-24 13:00:00,25553.97,25729.19,175.21,0.686
2026-04-24 14:00:00,25364.89,25241.82,123.07,0.485
2026-04-24 15:00:00,25809.82,25189.73,620.09,2.403
2026-04-24 16:00:00,26511.8,25973.62,538.18,2.03
2026-04-24 17:00:00,27370.01,27162.29,207.72,0.759
2026-04-24 18:00:00,28755.69,27776.54,979.15,3.405
2026-04-24 19:00:00,29695.93,27705.22,1990.71,6.704
2026-04-24 20:00:00,27646.49,26852.54,793.95,2.872
2026-04-24 21:00:00,25460.63,25298.93,161.7,0.635
2026-04-24 22:00:00,23888.64,23974.99,86.35,0.361
2026-04-24 23:00:00,22605.55,22791.76,186.21,0.824
2026-04-25 00:00:00,21540.81,21867.79,326.99,1.518
2026-04-25 01:00:00,20967.38,21171.43,204.05,0.973
2026-04-25 02:00:00,20571.95,20730.84,158.89,0.772
2026-04-25 03:00:00,20619.57,20597.35,22.23,0.108
2026-04-25 04:00:00,21281.12,20940.59,340.53,1.6
2026-04-25 05:00:00,21923.44,21886.83,36.62,0.167
2026-04-25 06:00:00,22837.69,22925.39,87.71,0.384
2026-04-25 07:00:00,24045.63,23693.13,352.5,1.466
2026-04-25 08:00:00,24193.09,24073.98,119.11,0.492
2026-04-25 09:00:00,23797.98,24001.25,203.27,0.854
2026-04-25 10:00:00,23271.46,23674.95,403.49,1.734
2026-04-25 11:00:00,23446.9,23378.53,68.38,0.292
2026-04-25 12:00:00,23075.25,22809.02,266.24,1.154
2026-04-25 13:00:00,21945.52,22200.53,255.01,1.162
2026-04-25 14:00:00,21186.39,21839.76,653.37,3.084
2026-04-25 15:00:00,21405.92,21897.46,491.54,2.296
2026-04-25 16:00:00,22222.87,22742.08,519.22,2.336
2026-04-25 17:00:00,23333.17,24111.62,778.45,3.336
2026-04-25 18:00:00,24971.16,24951.73,19.44,0.078
2026-04-25 19:00:00,26872.29,25012.03,1860.26,6.923
2026-04-25 20:00:00,25536.28,24262.38,1273.9,4.989
2026-04-25 21:00:00,23725.22,22997.57,727.65,3.067
2026-04-25 22:00:00,22036.47,21751.87,284.6,1.292
2026-04-25 23:00:00,20723.27,20687.18,36.09,0.174
2026-04-26 00:00:00,19834.2,19728.68,105.52,0.532
2026-04-26 01:00:00,19337.65,18823.87,513.78,2.657
2026-04-26 02:00:00,19021.09,18208.99,812.1,4.269
2026-04-26 03:00:00,19023.32,17970.98,1052.34,5.532
2026-04-26 04:00:00,19395.92,18407.33,988.59,5.097
2026-04-26 05:00:00,19350.06,19595.88,245.82,1.27
2026-04-26 06:00:00,19826.97,20855.17,1028.2,5.186
2026-04-26 07:00:00,20440.12,21807.28,1367.16,6.689
2026-04-26 08:00:00,20773.73,22236.54,1462.81,7.042
2026-04-26 09:00:00,20645.6,22272.84,1627.24,7.882
2026-04-26 10:00:00,20575.36,22109.57,1534.21,7.457
2026-04-26 11:00:00,20845.71,21913.71,1068.0,5.123
2026-04-26 12:00:00,20618.55,21405.19,786.64,3.815
2026-04-26 13:00:00,19584.5,20901.9,1317.4,6.727
2026-04-26 14:00:00,19283.07,20406.86,1123.78,5.828
2026-04-26 15:00:00,19806.88,20745.99,939.1,4.741
2026-04-26 16:00:00,21165.02,22158.37,993.35,4.693
2026-04-26 17:00:00,22678.48,24234.87,1556.39,6.863
2026-04-26 18:00:00,24777.35,25743.31,965.96,3.899
2026-04-26 19:00:00,27009.89,26106.39,903.5,3.345
2026-04-26 20:00:00,26002.93,25024.42,978.51,3.763
2026-04-26 21:00:00,23925.45,23600.39,325.05,1.359
2026-04-26 22:00:00,22240.3,22274.19,33.88,0.152
2026-04-26 23:00:00,21108.61,21380.69,272.07,1.289
2026-04-27 00:00:00,20275.04,20870.8,595.76,2.938
2026-04-27 01:00:00,20051.87,20581.14,529.27,2.64
2026-04-27 02:00:00,20115.27,20762.38,647.11,3.217
2026-04-27 03:00:00,20958.02,21592.16,634.14,3.026
2026-04-27 04:00:00,23758.29,23435.55,322.74,1.358
2026-04-27 05:00:00,26716.37,25724.48,991.89,3.713
2026-04-27 06:00:00,27750.01,27533.03,216.98,0.782
2026-04-27 07:00:00,27534.04,28413.63,879.59,3.195
2026-04-27 08:00:00,27039.12,28206.62,1167.5,4.318
2026-04-27 09:00:00,26290.95,27494.74,1203.79,4.579
2026-04-27 10:00:00,25937.19,27018.06,1080.88,4.167
2026-04-27 11:00:00,26051.83,26539.8,487.97,1.873
2026-04-27 12:00:00,25775.55,25986.16,210.6,0.817
2026-04-27 13:00:00,25127.01,25303.19,176.18,0.701
2026-04-27 14:00:00,24993.34,24821.59,171.75,0.687
2026-04-27 15:00:00,25653.21,25235.01,418.21,1.63
2026-04-27 16:00:00,26402.46,26739.24,336.78,1.276
2026-04-27 17:00:00,27979.88,28506.36,526.48,1.882
2026-04-27 18:00:00,29911.24,29450.8,460.45,1.539
2026-04-27 19:00:00,30981.23,29369.88,1611.35,5.201
2026-04-27 20:00:00,28508.03,27781.48,726.55,2.549
2026-04-27 21:00:00,25803.33,25755.17,48.16,0.187
2026-04-27 22:00:00,24081.86,24235.59,153.73,0.638
